"Date","Price","Open","High","Low","Vol.","Change %"
"25-08-2019","2,378.00","2,213.00","2,378.00","2,213.00","","9.69%"
"18-08-2019","2,168.00","2,067.00","2,168.00","2,059.00","","3.83%"
"11-08-2019","2,088.00","1,774.00","2,088.00","1,774.00","","19.45%"
"04-08-2019","1,748.00","1,774.00","1,774.00","1,712.00","","-2.24%"
"28-07-2019","1,788.00","1,922.00","1,922.00","1,788.00","","-7.69%"
"21-07-2019","1,937.00","2,191.00","2,191.00","1,937.00","","-10.74%"
"14-07-2019","2,170.00","1,928.00","2,170.00","1,928.00","","16.35%"
"07-07-2019","1,865.00","1,725.00","1,865.00","1,725.00","","7.18%"
"30-06-2019","1,740.00","1,381.00","1,740.00","1,381.00","","28.51%"
"23-06-2019","1,354.00","1,258.00","1,354.00","1,258.00","","9.28%"
"16-06-2019","1,239.00","1,093.00","1,239.00","1,093.00","","14.19%"
"09-06-2019","1,085.00","1,125.00","1,125.00","1,062.00","","-4.66%"
"02-06-2019","1,138.00","1,103.00","1,141.00","1,103.00","","3.83%"
"26-05-2019","1,096.00","1,082.00","1,107.00","1,082.00","","2.81%"
"19-05-2019","1,066.00","1,041.00","1,068.00","1,041.00","","2.50%"
"12-05-2019","1,040.00","1,026.00","1,043.00","1,026.00","","2.67%"
"05-05-2019","1,013.00","936.00","1,013.00","936.00","","2.84%"
"28-04-2019","985.00","913.00","1,032.00","913.00","","10.80%"
"21-04-2019","889.00","821.00","889.00","821.00","","12.53%"
"14-04-2019","790.00","738.00","790.00","738.00","","8.82%"
"07-04-2019","726.00","714.00","734.00","714.00","","2.11%"
"31-03-2019","711.00","685.00","711.00","672.00","","3.19%"
"24-03-2019","689.00","689.00","692.00","683.00","","-0.14%"
"17-03-2019","690.00","721.00","721.00","690.00","","-5.48%"
"10-03-2019","730.00","645.00","730.00","645.00","","12.48%"
"03-03-2019","649.00","669.00","669.00","649.00","","-2.26%"
"24-02-2019","664.00","637.00","664.00","637.00","","4.73%"
"17-02-2019","634.00","643.00","643.00","622.00","","-0.78%"
"10-02-2019","639.00","595.00","639.00","595.00","","6.32%"
"03-02-2019","601.00","634.00","634.00","601.00","","-6.82%"
"27-01-2019","645.00","852.00","852.00","645.00","","-28.73%"
"20-01-2019","905.00","1,092.00","1,092.00","905.00","","-18.62%"
"13-01-2019","1,112.00","1,147.00","1,147.00","1,055.00","","-4.88%"
"06-01-2019","1,169.00","1,247.00","1,262.00","1,169.00","","-7.22%"
"30-12-2018","1,260.00","1,282.00","1,282.00","1,260.00","","-0.87%"
"23-12-2018","1,271.00","1,271.00","1,271.00","1,271.00","","-0.63%"
"16-12-2018","1,279.00","1,406.00","1,406.00","1,279.00","","-8.71%"
"09-12-2018","1,401.00","1,385.00","1,401.00","1,353.00","","2.11%"
"02-12-2018","1,372.00","1,203.00","1,372.00","1,203.00","","11.45%"
"25-11-2018","1,231.00","1,217.00","1,339.00","1,217.00","","12.63%"
"18-11-2018","1,093.00","1,023.00","1,093.00","1,003.00","","6.01%"
"11-11-2018","1,031.00","1,125.00","1,125.00","1,009.00","","-10.11%"
"04-11-2018","1,147.00","1,428.00","1,428.00","1,147.00","","-21.28%"
"28-10-2018","1,457.00","1,522.00","1,522.00","1,457.00","","-4.08%"
"21-10-2018","1,519.00","1,579.00","1,579.00","1,516.00","","-3.62%"
"14-10-2018","1,576.00","1,584.00","1,584.00","1,554.00","","-0.19%"
"07-10-2018","1,579.00","1,530.00","1,579.00","1,493.00","","2.80%"
"30-09-2018","1,536.00","1,555.00","1,574.00","1,536.00","","-0.26%"
"23-09-2018","1,540.00","1,434.00","1,540.00","1,434.00","","8.99%"
"16-09-2018","1,413.00","1,357.00","1,413.00","1,356.00","","3.44%"
"09-09-2018","1,366.00","1,482.00","1,482.00","1,366.00","","-8.32%"
"02-09-2018","1,490.00","1,557.00","1,557.00","1,477.00","","-5.64%"
"26-08-2018","1,579.00","1,684.00","1,684.00","1,579.00","","-6.95%"
"19-08-2018","1,697.00","1,727.00","1,736.00","1,697.00","","-1.51%"
"12-08-2018","1,723.00","1,709.00","1,727.00","1,709.00","","1.89%"
"05-08-2018","1,691.00","1,773.00","1,773.00","1,691.00","","-4.62%"
"29-07-2018","1,773.00","1,703.00","1,773.00","1,703.00","","5.79%"
"22-07-2018","1,676.00","1,718.00","1,774.00","1,676.00","","-0.77%"
"15-07-2018","1,689.00","1,695.00","1,721.00","1,657.00","","1.38%"
"08-07-2018","1,666.00","1,609.00","1,666.00","1,555.00","","2.71%"
"01-07-2018","1,622.00","1,422.00","1,622.00","1,422.00","","17.11%"
"24-06-2018","1,385.00","1,333.00","1,385.00","1,309.00","","3.28%"
"17-06-2018","1,341.00","1,442.00","1,442.00","1,341.00","","-7.20%"
"10-06-2018","1,445.00","1,387.00","1,445.00","1,387.00","","3.88%"
"03-06-2018","1,391.00","1,193.00","1,395.00","1,193.00","","20.33%"
"27-05-2018","1,156.00","1,057.00","1,156.00","1,042.00","","7.34%"
"20-05-2018","1,077.00","1,239.00","1,239.00","1,077.00","","-15.40%"
"13-05-2018","1,273.00","1,476.00","1,476.00","1,273.00","","-13.52%"
"06-05-2018","1,472.00","1,432.00","1,472.00","1,432.00","","6.36%"
"29-04-2018","1,384.00","1,341.00","1,384.00","1,327.00","","1.69%"
"22-04-2018","1,361.00","1,306.00","1,376.00","1,306.00","","6.25%"
"15-04-2018","1,281.00","1,025.00","1,281.00","1,025.00","","26.33%"
"08-04-2018","1,014.00","952.00","1,014.00","952.00","","6.96%"
"01-04-2018","948.00","1,016.00","1,016.00","948.00","","-10.14%"
"25-03-2018","1,055.00","1,126.00","1,126.00","1,055.00","","-5.97%"
"18-03-2018","1,122.00","1,136.00","1,136.00","1,117.00","","-1.84%"
"11-03-2018","1,143.00","1,192.00","1,192.00","1,143.00","","-4.83%"
"04-03-2018","1,201.00","1,210.00","1,212.00","1,191.00","","-0.50%"
"25-02-2018","1,207.00","1,191.00","1,207.00","1,188.00","","1.86%"
"18-02-2018","1,185.00","1,087.00","1,185.00","1,087.00","","9.32%"
"11-02-2018","1,084.00","1,123.00","1,123.00","1,084.00","","-3.64%"
"04-02-2018","1,125.00","1,082.00","1,125.00","1,082.00","","2.74%"
"28-01-2018","1,095.00","1,214.00","1,214.00","1,095.00","","-10.17%"
"21-01-2018","1,219.00","1,129.00","1,219.00","1,129.00","","8.36%"
"14-01-2018","1,125.00","1,264.00","1,264.00","1,125.00","","-12.04%"
"07-01-2018","1,279.00","1,385.00","1,395.00","1,279.00","","-6.71%"
"31-12-2017","1,371.00","1,230.00","1,371.00","1,230.00","","0.37%"
"17-12-2017","1,366.00","1,588.00","1,588.00","1,366.00","","-15.63%"
"10-12-2017","1,619.00","1,727.00","1,743.00","1,619.00","","-4.88%"
"03-12-2017","1,702.00","1,662.00","1,702.00","1,662.00","","4.67%"
"26-11-2017","1,626.00","1,477.00","1,626.00","1,477.00","","11.52%"
"19-11-2017","1,458.00","1,385.00","1,458.00","1,385.00","","6.35%"
"12-11-2017","1,371.00","1,445.00","1,445.00","1,361.00","","-6.35%"
"05-11-2017","1,464.00","1,473.00","1,486.00","1,464.00","","-0.81%"
"29-10-2017","1,476.00","1,534.00","1,534.00","1,476.00","","-4.53%"
"22-10-2017","1,546.00","1,586.00","1,588.00","1,546.00","","-2.03%"
"15-10-2017","1,578.00","1,523.00","1,582.00","1,523.00","","6.26%"
"08-10-2017","1,485.00","1,411.00","1,485.00","1,411.00","","5.69%"
"01-10-2017","1,405.00","1,328.00","1,405.00","1,308.00","","3.61%"
"24-09-2017","1,356.00","1,503.00","1,503.00","1,356.00","","-9.72%"
"17-09-2017","1,502.00","1,398.00","1,502.00","1,398.00","","8.45%"
"10-09-2017","1,385.00","1,355.00","1,385.00","1,337.00","","3.98%"
"03-09-2017","1,332.00","1,187.00","1,332.00","1,187.00","","12.60%"
"27-08-2017","1,183.00","1,203.00","1,203.00","1,181.00","","-2.15%"
"20-08-2017","1,209.00","1,266.00","1,266.00","1,200.00","","-4.05%"
"13-08-2017","1,260.00","1,155.00","1,260.00","1,155.00","","10.72%"
"06-08-2017","1,138.00","1,036.00","1,138.00","1,036.00","","10.27%"
"30-07-2017","1,032.00","946.00","1,032.00","946.00","","10.61%"
"23-07-2017","933.00","977.00","980.00","933.00","","-4.50%"
"16-07-2017","977.00","912.00","977.00","912.00","","8.56%"
"09-07-2017","900.00","820.00","900.00","820.00","","9.49%"
"02-07-2017","822.00","882.00","882.00","822.00","","-8.77%"
"25-06-2017","901.00","884.00","929.00","884.00","","3.56%"
"18-06-2017","870.00","848.00","870.00","844.00","","2.23%"
"11-06-2017","851.00","870.00","870.00","851.00","","0.24%"
"04-06-2017","849.00","821.00","849.00","818.00","","2.29%"
"28-05-2017","830.00","900.00","900.00","830.00","","-8.99%"
"21-05-2017","912.00","954.00","954.00","912.00","","-4.60%"
"14-05-2017","956.00","994.00","994.00","956.00","","-5.72%"
"07-05-2017","1,014.00","1,001.00","1,014.00","1,001.00","","2.01%"
"30-04-2017","994.00","1,073.00","1,073.00","994.00","","-10.37%"
"23-04-2017","1,109.00","1,170.00","1,170.00","1,109.00","","-7.20%"
"16-04-2017","1,195.00","1,294.00","1,294.00","1,195.00","","-7.79%"
"09-04-2017","1,296.00","1,231.00","1,296.00","1,231.00","","5.97%"
"02-04-2017","1,223.00","1,282.00","1,282.00","1,215.00","","-5.71%"
"26-03-2017","1,297.00","1,282.00","1,338.00","1,282.00","","4.60%"
"19-03-2017","1,240.00","1,205.00","1,240.00","1,190.00","","3.68%"
"12-03-2017","1,196.00","1,099.00","1,196.00","1,099.00","","10.13%"
"05-03-2017","1,086.00","979.00","1,086.00","979.00","","15.65%"
"26-02-2017","939.00","878.00","939.00","859.00","","7.31%"
"19-02-2017","875.00","757.00","875.00","757.00","","18.08%"
"12-02-2017","741.00","688.00","741.00","685.00","","5.56%"
"05-02-2017","702.00","735.00","735.00","702.00","","-6.65%"
"29-01-2017","752.00","816.00","816.00","752.00","","-9.07%"
"22-01-2017","827.00","914.00","914.00","827.00","","-10.59%"
"15-01-2017","925.00","925.00","952.00","922.00","","1.65%"
"08-01-2017","910.00","949.00","949.00","892.00","","-5.50%"
"01-01-2017","963.00","953.00","983.00","953.00","","0.21%"
"18-12-2016","961.00","926.00","961.00","914.00","","1.59%"
"11-12-2016","946.00","1,069.00","1,069.00","946.00","","-13.21%"
"04-12-2016","1,090.00","1,196.00","1,196.00","1,090.00","","-9.02%"
"27-11-2016","1,198.00","1,184.00","1,204.00","1,184.00","","1.44%"
"20-11-2016","1,181.00","1,240.00","1,240.00","1,181.00","","-6.05%"
"13-11-2016","1,257.00","1,065.00","1,257.00","1,065.00","","20.29%"
"06-11-2016","1,045.00","870.00","1,045.00","870.00","","22.22%"
"30-10-2016","855.00","857.00","857.00","834.00","","2.52%"
"23-10-2016","834.00","831.00","834.00","798.00","","-0.95%"
"16-10-2016","842.00","894.00","894.00","842.00","","-5.61%"
"09-10-2016","892.00","922.00","922.00","885.00","","-3.15%"
"02-10-2016","921.00","864.00","921.00","860.00","","5.26%"
"25-09-2016","875.00","934.00","934.00","875.00","","-7.01%"
"18-09-2016","941.00","836.00","941.00","836.00","","17.63%"
"11-09-2016","800.00","804.00","804.00","756.00","","-0.50%"
"04-09-2016","804.00","724.00","804.00","724.00","","11.67%"
"28-08-2016","720.00","715.00","720.00","711.00","","0.00%"
"21-08-2016","720.00","687.00","720.00","687.00","","5.42%"
"14-08-2016","683.00","681.00","687.00","681.00","","1.79%"
"07-08-2016","671.00","636.00","671.00","631.00","","5.50%"
"31-07-2016","636.00","650.00","650.00","636.00","","-3.05%"
"24-07-2016","656.00","709.00","709.00","656.00","","-8.64%"
"17-07-2016","718.00","748.00","748.00","718.00","","-3.62%"
"10-07-2016","745.00","704.00","745.00","704.00","","5.97%"
"03-07-2016","703.00","688.00","703.00","688.00","","3.84%"
"26-06-2016","677.00","616.00","677.00","616.00","","11.17%"
"19-06-2016","609.00","582.00","609.00","580.00","","3.75%"
"12-06-2016","587.00","609.00","609.00","587.00","","-3.77%"
"05-06-2016","610.00","607.00","611.00","606.00","","0.00%"
"29-05-2016","610.00","612.00","612.00","606.00","","0.66%"
"22-05-2016","606.00","624.00","624.00","601.00","","-3.04%"
"15-05-2016","625.00","613.00","643.00","613.00","","4.17%"
"08-05-2016","600.00","616.00","616.00","579.00","","-4.91%"
"01-05-2016","631.00","682.00","682.00","631.00","","-10.24%"
"24-04-2016","703.00","690.00","715.00","690.00","","2.18%"
"17-04-2016","688.00","659.00","688.00","659.00","","8.35%"
"10-04-2016","635.00","555.00","635.00","555.00","","17.81%"
"03-04-2016","539.00","471.00","539.00","471.00","","19.78%"
"27-03-2016","450.00","409.00","450.00","409.00","","10.84%"
"20-03-2016","406.00","398.00","406.00","398.00","","2.78%"
"13-03-2016","395.00","393.00","396.00","392.00","","1.80%"
"06-03-2016","388.00","354.00","388.00","354.00","","11.17%"
"28-02-2016","349.00","329.00","349.00","329.00","","6.73%"
"21-02-2016","327.00","316.00","327.00","316.00","","3.81%"
"14-02-2016","315.00","295.00","315.00","295.00","","8.25%"
"07-02-2016","291.00","293.00","293.00","290.00","","-2.02%"
"31-01-2016","297.00","314.00","314.00","297.00","","-6.31%"
"24-01-2016","317.00","354.00","354.00","317.00","","-10.45%"
"17-01-2016","354.00","369.00","369.00","354.00","","-5.09%"
"10-01-2016","373.00","415.00","415.00","373.00","","-13.05%"
"03-01-2016","429.00","473.00","473.00","429.00","","-10.25%"
"20-12-2015","478.00","478.00","478.00","474.00","","0.21%"
"13-12-2015","477.00","508.00","508.00","471.00","","-8.62%"
"06-12-2015","522.00","551.00","551.00","522.00","","-7.28%"
"29-11-2015","563.00","584.00","598.00","563.00","","-3.10%"
"22-11-2015","581.00","516.00","581.00","516.00","","16.67%"
"15-11-2015","498.00","550.00","550.00","498.00","","-11.07%"
"08-11-2015","560.00","628.00","628.00","560.00","","-11.25%"
"01-11-2015","631.00","706.00","706.00","631.00","","-12.48%"
"25-10-2015","721.00","759.00","759.00","721.00","","-6.85%"
"18-10-2015","774.00","747.00","786.00","747.00","","2.65%"
"11-10-2015","754.00","809.00","809.00","754.00","","-6.80%"
"04-10-2015","809.00","881.00","881.00","809.00","","-9.00%"
"27-09-2015","889.00","943.00","943.00","888.00","","-5.73%"
"20-09-2015","943.00","978.00","978.00","917.00","","-1.77%"
"13-09-2015","960.00","805.00","960.00","802.00","","17.36%"
"06-09-2015","818.00","876.00","876.00","818.00","","-6.51%"
"30-08-2015","875.00","911.00","911.00","875.00","","-3.10%"
"23-08-2015","903.00","968.00","968.00","903.00","","-9.15%"
"16-08-2015","994.00","1,063.00","1,063.00","994.00","","-5.78%"
"09-08-2015","1,055.00","1,197.00","1,197.00","1,046.00","","-12.08%"
"02-08-2015","1,200.00","1,151.00","1,222.00","1,151.00","","6.10%"
"26-07-2015","1,131.00","1,090.00","1,131.00","1,090.00","","4.14%"
"19-07-2015","1,086.00","1,067.00","1,118.00","1,067.00","","3.63%"
"12-07-2015","1,048.00","900.00","1,048.00","900.00","","19.91%"
"05-07-2015","874.00","815.00","874.00","815.00","","8.57%"
"28-06-2015","805.00","813.00","813.00","794.00","","-2.19%"
"21-06-2015","823.00","779.00","829.00","779.00","","5.65%"
"14-06-2015","779.00","656.00","779.00","656.00","","21.34%"
"07-06-2015","642.00","610.00","642.00","610.00","","5.25%"
"31-05-2015","610.00","589.00","610.00","589.00","","3.57%"
"24-05-2015","589.00","584.00","589.00","584.00","","0.51%"
"17-05-2015","586.00","630.00","630.00","586.00","","-7.57%"
"10-05-2015","634.00","578.00","637.00","578.00","","10.45%"
"03-05-2015","574.00","580.00","580.00","573.00","","-2.21%"
"26-04-2015","587.00","600.00","601.00","587.00","","-2.17%"
"19-04-2015","600.00","598.00","601.00","598.00","","0.50%"
"12-04-2015","597.00","578.00","597.00","578.00","","2.93%"
"05-04-2015","580.00","583.00","583.00","580.00","","-1.36%"
"29-03-2015","588.00","599.00","602.00","588.00","","-1.34%"
"22-03-2015","596.00","594.00","598.00","594.00","","0.85%"
"15-03-2015","591.00","564.00","591.00","564.00","","5.16%"
"08-03-2015","562.00","568.00","568.00","560.00","","-0.53%"
"01-03-2015","565.00","548.00","565.00","548.00","","4.63%"
"22-02-2015","540.00","512.00","540.00","512.00","","6.09%"
"15-02-2015","509.00","522.00","522.00","509.00","","-3.96%"
"08-02-2015","530.00","554.00","556.00","530.00","","-5.19%"
"01-02-2015","559.00","590.00","590.00","559.00","","-8.06%"
"25-01-2015","608.00","703.00","703.00","608.00","","-15.56%"
"18-01-2015","720.00","739.00","770.00","720.00","","-2.83%"
"11-01-2015","741.00","723.00","762.00","723.00","","4.51%"
"04-01-2015","709.00","761.00","761.00","709.00","","-8.04%"
"28-12-2014","771.00","771.00","771.00","771.00","","-1.41%"
"21-12-2014","782.00","794.00","794.00","782.00","","-2.62%"
"14-12-2014","803.00","845.00","845.00","803.00","","-6.95%"
"07-12-2014","863.00","952.00","952.00","863.00","","-12.12%"
"30-11-2014","982.00","1,137.00","1,137.00","982.00","","-14.83%"
"23-11-2014","1,153.00","1,317.00","1,317.00","1,153.00","","-12.92%"
"16-11-2014","1,324.00","1,264.00","1,332.00","1,264.00","","5.41%"
"09-11-2014","1,256.00","1,418.00","1,418.00","1,256.00","","-12.60%"
"02-11-2014","1,437.00","1,456.00","1,484.00","1,436.00","","0.63%"
"26-10-2014","1,428.00","1,285.00","1,428.00","1,285.00","","19.80%"
"19-10-2014","1,192.00","973.00","1,192.00","973.00","","26.27%"
"12-10-2014","944.00","954.00","954.00","930.00","","-1.97%"
"05-10-2014","963.00","1,029.00","1,029.00","963.00","","-7.14%"
"28-09-2014","1,037.00","1,062.00","1,063.00","1,037.00","","-1.14%"
"21-09-2014","1,049.00","1,077.00","1,077.00","1,038.00","","-2.42%"
"14-09-2014","1,075.00","1,173.00","1,173.00","1,075.00","","-8.98%"
"07-09-2014","1,181.00","1,166.00","1,197.00","1,166.00","","2.25%"
"31-08-2014","1,155.00","1,151.00","1,155.00","1,142.00","","0.70%"
"24-08-2014","1,147.00","1,070.00","1,147.00","1,063.00","","5.42%"
"17-08-2014","1,088.00","1,042.00","1,096.00","1,040.00","","7.19%"
"10-08-2014","1,015.00","792.00","1,015.00","792.00","","30.63%"
"03-08-2014","777.00","753.00","777.00","753.00","","3.46%"
"27-07-2014","751.00","743.00","755.00","743.00","","1.62%"
"20-07-2014","739.00","724.00","739.00","723.00","","0.96%"
"13-07-2014","732.00","798.00","798.00","732.00","","-10.07%"
"06-07-2014","814.00","888.00","888.00","814.00","","-8.85%"
"29-06-2014","893.00","850.00","894.00","850.00","","7.46%"
"22-06-2014","831.00","886.00","886.00","824.00","","-8.08%"
"15-06-2014","904.00","880.00","904.00","858.00","","-0.22%"
"08-06-2014","906.00","999.00","1,004.00","906.00","","-8.39%"
"01-06-2014","989.00","934.00","989.00","934.00","","5.89%"
"25-05-2014","934.00","973.00","973.00","934.00","","-3.11%"
"18-05-2014","964.00","1,022.00","1,022.00","964.00","","-6.13%"
"11-05-2014","1,027.00","987.00","1,027.00","982.00","","3.01%"
"04-05-2014","997.00","1,017.00","1,022.00","997.00","","-1.97%"
"27-04-2014","1,017.00","961.00","1,017.00","943.00","","5.17%"
"20-04-2014","967.00","939.00","967.00","939.00","","3.98%"
"13-04-2014","930.00","989.00","989.00","930.00","","-7.19%"
"06-04-2014","1,002.00","1,186.00","1,186.00","1,002.00","","-16.85%"
"30-03-2014","1,205.00","1,362.00","1,362.00","1,205.00","","-12.24%"
"23-03-2014","1,373.00","1,602.00","1,602.00","1,373.00","","-14.13%"
"16-03-2014","1,599.00","1,481.00","1,621.00","1,481.00","","8.26%"
"09-03-2014","1,477.00","1,562.00","1,580.00","1,453.00","","-4.28%"
"02-03-2014","1,543.00","1,276.00","1,543.00","1,276.00","","22.66%"
"23-02-2014","1,258.00","1,174.00","1,258.00","1,174.00","","7.06%"
"16-02-2014","1,175.00","1,130.00","1,175.00","1,130.00","","6.24%"
"09-02-2014","1,106.00","1,096.00","1,106.00","1,085.00","","1.37%"
"02-02-2014","1,091.00","1,093.00","1,093.00","1,084.00","","-1.71%"
"26-01-2014","1,110.00","1,217.00","1,217.00","1,110.00","","-10.91%"
"19-01-2014","1,246.00","1,428.00","1,428.00","1,246.00","","-12.32%"
"12-01-2014","1,421.00","1,395.00","1,421.00","1,370.00","","-6.02%"
"05-01-2014","1,512.00","1,951.00","1,951.00","1,512.00","","-25.74%"
"29-12-2013","2,036.00","2,113.00","2,113.00","2,036.00","","-10.58%"
"22-12-2013","2,277.00","2,247.00","2,277.00","2,247.00","","3.13%"
"15-12-2013","2,208.00","2,292.00","2,292.00","2,134.00","","-5.24%"
"08-12-2013","2,330.00","2,183.00","2,337.00","2,183.00","","7.08%"
"01-12-2013","2,176.00","1,865.00","2,176.00","1,865.00","","19.49%"
"24-11-2013","1,821.00","1,492.00","1,821.00","1,492.00","","22.79%"
"17-11-2013","1,483.00","1,500.00","1,527.00","1,483.00","","-1.59%"
"10-11-2013","1,507.00","1,564.00","1,564.00","1,507.00","","-4.68%"
"03-11-2013","1,581.00","1,552.00","1,602.00","1,552.00","","3.67%"
"27-10-2013","1,525.00","1,619.00","1,619.00","1,484.00","","-8.74%"
"20-10-2013","1,671.00","1,878.00","1,878.00","1,671.00","","-12.10%"
"13-10-2013","1,901.00","1,961.00","1,965.00","1,901.00","","-4.23%"
"06-10-2013","1,985.00","2,115.00","2,146.00","1,985.00","","-4.75%"
"29-09-2013","2,084.00","2,003.00","2,084.00","1,994.00","","1.86%"
"22-09-2013","2,046.00","1,947.00","2,127.00","1,947.00","","7.46%"
"15-09-2013","1,904.00","1,651.00","1,904.00","1,651.00","","16.38%"
"08-09-2013","1,636.00","1,478.00","1,636.00","1,478.00","","21.01%"
"01-09-2013","1,352.00","1,139.00","1,352.00","1,139.00","","19.43%"
"25-08-2013","1,132.00","1,169.00","1,169.00","1,132.00","","-2.83%"
"18-08-2013","1,165.00","1,115.00","1,165.00","1,115.00","","5.72%"
"11-08-2013","1,102.00","996.00","1,102.00","996.00","","10.09%"
"04-08-2013","1,001.00","1,058.00","1,058.00","1,001.00","","-6.01%"
"28-07-2013","1,065.00","1,075.00","1,075.00","1,062.00","","-1.57%"
"21-07-2013","1,082.00","1,135.00","1,135.00","1,082.00","","-4.92%"
"14-07-2013","1,138.00","1,151.00","1,152.00","1,138.00","","-0.96%"
"07-07-2013","1,149.00","1,115.00","1,149.00","1,115.00","","4.55%"
"30-06-2013","1,099.00","1,179.00","1,179.00","1,099.00","","-6.15%"
"23-06-2013","1,171.00","1,062.00","1,171.00","1,062.00","","14.02%"
"16-06-2013","1,027.00","925.00","1,027.00","925.00","","14.11%"
"09-06-2013","900.00","815.00","900.00","815.00","","10.84%"
"02-06-2013","812.00","806.00","812.00","801.00","","0.37%"
"26-05-2013","809.00","822.00","822.00","809.00","","-2.06%"
"19-05-2013","826.00","836.00","836.00","826.00","","-1.78%"
"12-05-2013","841.00","879.00","879.00","841.00","","-4.86%"
"05-05-2013","884.00","889.00","892.00","884.00","","0.68%"
"28-04-2013","878.00","868.00","878.00","862.00","","0.80%"
"21-04-2013","871.00","889.00","889.00","871.00","","-1.91%"
"14-04-2013","888.00","876.00","888.00","876.00","","1.49%"
"07-04-2013","875.00","858.00","875.00","856.00","","1.63%"
"31-03-2013","861.00","896.00","896.00","861.00","","-5.38%"
"24-03-2013","910.00","935.00","935.00","910.00","","-2.47%"
"17-03-2013","933.00","899.00","933.00","899.00","","4.60%"
"10-03-2013","892.00","847.00","892.00","847.00","","5.81%"
"03-03-2013","843.00","789.00","843.00","789.00","","8.63%"
"24-02-2013","776.00","743.00","776.00","741.00","","4.86%"
"17-02-2013","740.00","747.00","747.00","735.00","","-1.73%"
"10-02-2013","753.00","746.00","753.00","746.00","","0.67%"
"03-02-2013","748.00","745.00","749.00","739.00","","-0.27%"
"27-01-2013","750.00","792.00","792.00","750.00","","-6.02%"
"20-01-2013","798.00","838.00","838.00","798.00","","-4.66%"
"13-01-2013","837.00","762.00","837.00","762.00","","10.13%"
"06-01-2013","760.00","712.00","760.00","712.00","","7.65%"
"30-12-2012","706.00","698.00","706.00","698.00","","1.00%"
"23-12-2012","699.00","699.00","699.00","699.00","","-0.14%"
"16-12-2012","700.00","766.00","766.00","700.00","","-10.71%"
"09-12-2012","784.00","937.00","937.00","784.00","","-18.84%"
"02-12-2012","966.00","1,077.00","1,077.00","966.00","","-11.05%"
"25-11-2012","1,086.00","1,094.00","1,104.00","1,086.00","","-0.37%"
"18-11-2012","1,090.00","1,054.00","1,090.00","1,054.00","","5.21%"
"11-11-2012","1,036.00","965.00","1,036.00","965.00","","10.21%"
"04-11-2012","940.00","971.00","971.00","916.00","","-4.67%"
"28-10-2012","986.00","1,048.00","1,048.00","986.00","","-6.01%"
"21-10-2012","1,049.00","1,037.00","1,109.00","1,037.00","","3.86%"
"14-10-2012","1,010.00","941.00","1,010.00","941.00","","9.07%"
"07-10-2012","926.00","883.00","926.00","875.00","","5.83%"
"30-09-2012","875.00","777.00","875.00","777.00","","14.23%"
"23-09-2012","766.00","772.00","772.00","744.00","","-1.03%"
"16-09-2012","774.00","663.00","774.00","663.00","","16.92%"
"09-09-2012","662.00","666.00","666.00","661.00","","-1.05%"
"02-09-2012","669.00","698.00","698.00","669.00","","-4.84%"
"26-08-2012","703.00","717.00","724.00","703.00","","-1.95%"
"19-08-2012","717.00","711.00","717.00","709.00","","0.42%"
"12-08-2012","714.00","764.00","764.00","714.00","","-7.75%"
"05-08-2012","774.00","843.00","843.00","774.00","","-9.15%"
"29-07-2012","852.00","915.00","915.00","852.00","","-8.68%"
"22-07-2012","933.00","1,022.00","1,022.00","933.00","","-10.03%"
"15-07-2012","1,037.00","1,102.00","1,102.00","1,037.00","","-6.58%"
"08-07-2012","1,110.00","1,162.00","1,162.00","1,110.00","","-4.06%"
"01-07-2012","1,157.00","1,013.00","1,157.00","1,013.00","","15.24%"
"24-06-2012","1,004.00","978.00","1,004.00","978.00","","2.66%"
"17-06-2012","978.00","938.00","978.00","938.00","","5.84%"
"10-06-2012","924.00","884.00","924.00","884.00","","5.36%"
"03-06-2012","877.00","878.00","878.00","872.00","","-2.99%"
"27-05-2012","904.00","1,012.00","1,012.00","904.00","","-12.57%"
"20-05-2012","1,034.00","1,141.00","1,141.00","1,034.00","","-9.38%"
"13-05-2012","1,141.00","1,132.00","1,141.00","1,130.00","","0.26%"
"06-05-2012","1,138.00","1,157.00","1,165.00","1,138.00","","-1.64%"
"29-04-2012","1,157.00","1,155.00","1,157.00","1,149.00","","0.09%"
"22-04-2012","1,156.00","1,090.00","1,156.00","1,090.00","","8.34%"
"15-04-2012","1,067.00","975.00","1,067.00","975.00","","9.77%"
"08-04-2012","972.00","928.00","972.00","928.00","","4.74%"
"01-04-2012","928.00","934.00","934.00","926.00","","-0.64%"
"25-03-2012","934.00","912.00","934.00","912.00","","2.86%"
"18-03-2012","908.00","879.00","908.00","879.00","","3.89%"
"11-03-2012","874.00","837.00","874.00","837.00","","6.07%"
"04-03-2012","824.00","782.00","824.00","782.00","","6.87%"
"26-02-2012","771.00","730.00","771.00","730.00","","7.38%"
"19-02-2012","718.00","715.00","718.00","704.00","","0.14%"
"12-02-2012","717.00","729.00","734.00","717.00","","0.28%"
"05-02-2012","715.00","648.00","715.00","648.00","","10.51%"
"29-01-2012","647.00","702.00","702.00","647.00","","-10.88%"
"22-01-2012","726.00","841.00","841.00","726.00","","-15.78%"
"15-01-2012","862.00","1,013.00","1,013.00","862.00","","-18.14%"
"08-01-2012","1,053.00","1,308.00","1,308.00","1,053.00","","-21.83%"
