Date,Price,Open,High,Low,Vol.,Change %
2023-08-18,"1,237.00","1,237.00","1,237.00","1,237.00",,-0.80%
2023-08-17,"1,247.00","1,247.00","1,247.00","1,247.00",,1.14%
2023-08-16,"1,233.00","1,233.00","1,233.00","1,233.00",,5.75%
2023-08-15,"1,166.00","1,166.00","1,166.00","1,166.00",,2.73%
2023-08-14,"1,135.00","1,135.00","1,135.00","1,135.00",,0.53%
2023-08-11,"1,129.00","1,129.00","1,129.00","1,129.00",,-0.70%
2023-08-10,"1,137.00","1,137.00","1,137.00","1,137.00",,-0.61%
2023-08-09,"1,144.00","1,144.00","1,144.00","1,144.00",,0.18%
2023-08-08,"1,142.00","1,142.00","1,142.00","1,142.00",,-0.26%
2023-08-07,"1,145.00","1,145.00","1,145.00","1,145.00",,0.79%
2023-08-04,"1,136.00","1,136.00","1,136.00","1,136.00",,0.71%
2023-08-03,"1,128.00","1,128.00","1,128.00","1,128.00",,0.45%
2023-08-02,"1,123.00","1,123.00","1,123.00","1,123.00",,-2.35%
2023-08-01,"1,150.00","1,150.00","1,150.00","1,150.00",,2.04%
2023-07-31,"1,127.00","1,127.00","1,127.00","1,127.00",,1.53%
2023-07-28,"1,110.00","1,110.00","1,110.00","1,110.00",,1.19%
2023-07-27,"1,097.00","1,097.00","1,097.00","1,097.00",,2.81%
2023-07-26,"1,067.00","1,067.00","1,067.00","1,067.00",,10.91%
2023-07-25,962.00,962.00,962.00,962.00,,-0.52%
2023-07-24,967.00,967.00,967.00,967.00,,-1.12%
2023-07-21,978.00,978.00,978.00,978.00,,0.10%
2023-07-20,977.00,977.00,977.00,977.00,,-2.69%
2023-07-19,"1,004.00","1,004.00","1,004.00","1,004.00",,-3.18%
2023-07-18,"1,037.00","1,037.00","1,037.00","1,037.00",,-3.36%
2023-07-17,"1,073.00","1,073.00","1,073.00","1,073.00",,-1.56%
2023-07-14,"1,090.00","1,090.00","1,090.00","1,090.00",,-1.18%
2023-07-13,"1,103.00","1,103.00","1,103.00","1,103.00",,1.38%
2023-07-12,"1,088.00","1,088.00","1,088.00","1,088.00",,5.43%
2023-07-11,"1,032.00","1,032.00","1,032.00","1,032.00",,0.78%
2023-07-10,"1,024.00","1,024.00","1,024.00","1,024.00",,1.49%
2023-07-07,"1,009.00","1,009.00","1,009.00","1,009.00",,1.61%
2023-07-06,993.00,993.00,993.00,993.00,,-0.10%
2023-07-05,994.00,994.00,994.00,994.00,,-4.79%
2023-07-04,"1,044.00","1,044.00","1,044.00","1,044.00",,-2.25%
2023-07-03,"1,068.00","1,068.00","1,068.00","1,068.00",,-2.11%
2023-06-30,"1,091.00","1,091.00","1,091.00","1,091.00",,-1.89%
2023-06-29,"1,112.00","1,112.00","1,112.00","1,112.00",,-2.28%
2023-06-28,"1,138.00","1,138.00","1,138.00","1,138.00",,-3.80%
2023-06-27,"1,183.00","1,183.00","1,183.00","1,183.00",,-4.06%
2023-06-26,"1,233.00","1,233.00","1,233.00","1,233.00",,-0.56%
2023-06-23,"1,240.00","1,240.00","1,240.00","1,240.00",,1.97%
2023-06-22,"1,216.00","1,216.00","1,216.00","1,216.00",,6.85%
2023-06-21,"1,138.00","1,138.00","1,138.00","1,138.00",,5.57%
2023-06-20,"1,078.00","1,078.00","1,078.00","1,078.00",,1.22%
2023-06-19,"1,065.00","1,065.00","1,065.00","1,065.00",,-1.02%
2023-06-16,"1,076.00","1,076.00","1,076.00","1,076.00",,-1.65%
2023-06-15,"1,094.00","1,094.00","1,094.00","1,094.00",,1.39%
2023-06-14,"1,079.00","1,079.00","1,079.00","1,079.00",,0.47%
2023-06-13,"1,074.00","1,074.00","1,074.00","1,074.00",,1.70%
2023-06-12,"1,056.00","1,056.00","1,056.00","1,056.00",,0.09%
2023-06-09,"1,055.00","1,055.00","1,055.00","1,055.00",,1.44%
2023-06-08,"1,040.00","1,040.00","1,040.00","1,040.00",,1.96%
2023-06-07,"1,020.00","1,020.00","1,020.00","1,020.00",,0.39%
2023-06-06,"1,016.00","1,016.00","1,016.00","1,016.00",,8.20%
2023-06-05,939.00,939.00,939.00,939.00,,2.18%
2023-06-02,919.00,919.00,919.00,919.00,,-1.92%
2023-06-01,937.00,937.00,937.00,937.00,,-4.09%
2023-05-31,977.00,977.00,977.00,977.00,,-13.00%
2023-05-30,"1,123.00","1,123.00","1,123.00","1,123.00",,-4.18%
2023-05-26,"1,172.00","1,172.00","1,172.00","1,172.00",,-3.54%
2023-05-25,"1,215.00","1,215.00","1,215.00","1,215.00",,-6.18%
2023-05-24,"1,295.00","1,295.00","1,295.00","1,295.00",,-3.93%
2023-05-23,"1,348.00","1,348.00","1,348.00","1,348.00",,-1.25%
2023-05-22,"1,365.00","1,365.00","1,365.00","1,365.00",,-1.37%
2023-05-19,"1,384.00","1,384.00","1,384.00","1,384.00",,-1.28%
2023-05-18,"1,402.00","1,402.00","1,402.00","1,402.00",,-1.61%
2023-05-17,"1,425.00","1,425.00","1,425.00","1,425.00",,-3.46%
2023-05-16,"1,476.00","1,476.00","1,476.00","1,476.00",,-3.02%
2023-05-15,"1,522.00","1,522.00","1,522.00","1,522.00",,-2.31%
2023-05-12,"1,558.00","1,558.00","1,558.00","1,558.00",,-3.11%
2023-05-11,"1,608.00","1,608.00","1,608.00","1,608.00",,-1.95%
2023-05-10,"1,640.00","1,640.00","1,640.00","1,640.00",,2.63%
2023-05-09,"1,598.00","1,598.00","1,598.00","1,598.00",,2.57%
2023-05-05,"1,558.00","1,558.00","1,558.00","1,558.00",,0.84%
2023-05-04,"1,545.00","1,545.00","1,545.00","1,545.00",,-0.83%
2023-05-03,"1,558.00","1,558.00","1,558.00","1,558.00",,0.39%
2023-05-02,"1,552.00","1,552.00","1,552.00","1,552.00",,-1.52%
2023-04-28,"1,576.00","1,576.00","1,576.00","1,576.00",,-0.32%
2023-04-27,"1,581.00","1,581.00","1,581.00","1,581.00",,2.93%
2023-04-26,"1,536.00","1,536.00","1,536.00","1,536.00",,1.72%
2023-04-25,"1,510.00","1,510.00","1,510.00","1,510.00",,-0.46%
2023-04-24,"1,517.00","1,517.00","1,517.00","1,517.00",,0.86%
2023-04-21,"1,504.00","1,504.00","1,504.00","1,504.00",,5.03%
2023-04-20,"1,432.00","1,432.00","1,432.00","1,432.00",,4.37%
2023-04-19,"1,372.00","1,372.00","1,372.00","1,372.00",,0.29%
2023-04-18,"1,368.00","1,368.00","1,368.00","1,368.00",,-3.12%
2023-04-17,"1,412.00","1,412.00","1,412.00","1,412.00",,-1.60%
2023-04-14,"1,435.00","1,435.00","1,435.00","1,435.00",,-1.91%
2023-04-13,"1,463.00","1,463.00","1,463.00","1,463.00",,0.00%
2023-04-12,"1,463.00","1,463.00","1,463.00","1,463.00",,-2.92%
2023-04-11,"1,507.00","1,507.00","1,507.00","1,507.00",,-3.40%
2023-04-06,"1,560.00","1,560.00","1,560.00","1,560.00",,2.30%
2023-04-05,"1,525.00","1,525.00","1,525.00","1,525.00",,3.53%
2023-04-04,"1,473.00","1,473.00","1,473.00","1,473.00",,4.32%
2023-04-03,"1,412.00","1,412.00","1,412.00","1,412.00",,1.66%
2023-03-31,"1,389.00","1,389.00","1,389.00","1,389.00",,-1.00%
2023-03-30,"1,403.00","1,403.00","1,403.00","1,403.00",,-0.28%
2023-03-29,"1,407.00","1,407.00","1,407.00","1,407.00",,0.36%
2023-03-28,"1,402.00","1,402.00","1,402.00","1,402.00",,-3.71%
2023-03-27,"1,456.00","1,456.00","1,456.00","1,456.00",,-2.22%
2023-03-24,"1,489.00","1,489.00","1,489.00","1,489.00",,0.34%
2023-03-23,"1,484.00","1,484.00","1,484.00","1,484.00",,1.92%
2023-03-22,"1,456.00","1,456.00","1,456.00","1,456.00",,-3.70%
2023-03-21,"1,512.00","1,512.00","1,512.00","1,512.00",,-1.95%
2023-03-20,"1,542.00","1,542.00","1,542.00","1,542.00",,0.46%
2023-03-17,"1,535.00","1,535.00","1,535.00","1,535.00",,-1.60%
2023-03-16,"1,560.00","1,560.00","1,560.00","1,560.00",,-2.68%
2023-03-15,"1,603.00","1,603.00","1,603.00","1,603.00",,1.01%
2023-03-14,"1,587.00","1,587.00","1,587.00","1,587.00",,8.33%
2023-03-13,"1,465.00","1,465.00","1,465.00","1,465.00",,2.88%
2023-03-10,"1,424.00","1,424.00","1,424.00","1,424.00",,3.26%
2023-03-09,"1,379.00","1,379.00","1,379.00","1,379.00",,3.92%
2023-03-08,"1,327.00","1,327.00","1,327.00","1,327.00",,2.23%
2023-03-07,"1,298.00","1,298.00","1,298.00","1,298.00",,3.18%
2023-03-06,"1,258.00","1,258.00","1,258.00","1,258.00",,3.88%
2023-03-03,"1,211.00","1,211.00","1,211.00","1,211.00",,5.76%
2023-03-02,"1,145.00","1,145.00","1,145.00","1,145.00",,4.19%
2023-03-01,"1,099.00","1,099.00","1,099.00","1,099.00",,11.01%
2023-02-28,990.00,990.00,990.00,990.00,,5.88%
2023-02-27,935.00,935.00,935.00,935.00,,5.89%
2023-02-24,883.00,883.00,883.00,883.00,,8.21%
2023-02-23,816.00,816.00,816.00,816.00,,21.07%
2023-02-22,674.00,674.00,674.00,674.00,,13.47%
2023-02-21,594.00,594.00,594.00,594.00,,7.61%
2023-02-20,552.00,552.00,552.00,552.00,,2.60%
2023-02-17,538.00,538.00,538.00,538.00,,1.51%
2023-02-16,530.00,530.00,530.00,530.00,,-2.03%
2023-02-15,541.00,541.00,541.00,541.00,,-3.91%
2023-02-14,563.00,563.00,563.00,563.00,,-8.60%
2023-02-13,616.00,616.00,616.00,616.00,,2.33%
2023-02-10,602.00,602.00,602.00,602.00,,1.69%
2023-02-09,592.00,592.00,592.00,592.00,,-1.82%
2023-02-08,603.00,603.00,603.00,603.00,,0.33%
2023-02-07,601.00,601.00,601.00,601.00,,-1.15%
2023-02-06,608.00,608.00,608.00,608.00,,-2.09%
2023-02-03,621.00,621.00,621.00,621.00,,-2.97%
2023-02-02,640.00,640.00,640.00,640.00,,-4.19%
2023-02-01,668.00,668.00,668.00,668.00,,-1.91%
2023-01-31,681.00,681.00,681.00,681.00,,0.15%
2023-01-30,680.00,680.00,680.00,680.00,,0.59%
2023-01-27,676.00,676.00,676.00,676.00,,-0.15%
2023-01-26,677.00,677.00,677.00,677.00,,-3.70%
2023-01-25,703.00,703.00,703.00,703.00,,-2.50%
2023-01-24,721.00,721.00,721.00,721.00,,-2.57%
2023-01-23,740.00,740.00,740.00,740.00,,-3.01%
2023-01-20,763.00,763.00,763.00,763.00,,-4.74%
2023-01-19,801.00,801.00,801.00,801.00,,-8.35%
2023-01-18,874.00,874.00,874.00,874.00,,-5.10%
2023-01-17,921.00,921.00,921.00,921.00,,-2.64%
2023-01-16,946.00,946.00,946.00,946.00,,0.00%
2023-01-13,946.00,946.00,946.00,946.00,,-3.07%
2023-01-12,976.00,976.00,976.00,976.00,,-6.42%
2023-01-11,"1,043.00","1,043.00","1,043.00","1,043.00",,-4.84%
2023-01-10,"1,096.00","1,096.00","1,096.00","1,096.00",,-3.78%
2023-01-09,"1,139.00","1,139.00","1,139.00","1,139.00",,0.80%
2023-01-06,"1,130.00","1,130.00","1,130.00","1,130.00",,-1.40%
2023-01-05,"1,146.00","1,146.00","1,146.00","1,146.00",,-2.55%
2023-01-04,"1,176.00","1,176.00","1,176.00","1,176.00",,-5.92%
2023-01-03,"1,250.00","1,250.00","1,250.00","1,250.00",,-17.49%
2022-12-23,"1,515.00","1,515.00","1,515.00","1,515.00",,-8.18%
2022-12-22,"1,650.00","1,650.00","1,650.00","1,650.00",,-4.24%
2022-12-21,"1,723.00","1,723.00","1,723.00","1,723.00",,7.96%
2022-12-20,"1,596.00","1,596.00","1,596.00","1,596.00",,3.10%
2022-12-19,"1,548.00","1,548.00","1,548.00","1,548.00",,-0.77%
2022-12-16,"1,560.00","1,560.00","1,560.00","1,560.00",,2.09%
2022-12-15,"1,528.00","1,528.00","1,528.00","1,528.00",,9.06%
2022-12-14,"1,401.00","1,401.00","1,401.00","1,401.00",,3.24%
2022-12-13,"1,357.00","1,357.00","1,357.00","1,357.00",,-0.29%
2022-12-12,"1,361.00","1,361.00","1,361.00","1,361.00",,-1.80%
2022-12-09,"1,386.00",0.00,0.00,0.00,,0.07%
2022-12-08,"1,385.00","1,385.00","1,385.00","1,385.00",,0.87%
2022-12-07,"1,373.00","1,373.00","1,373.00","1,373.00",,2.46%
2022-12-06,"1,340.00","1,340.00","1,340.00","1,340.00",,1.28%
2022-12-05,"1,323.00","1,323.00","1,323.00","1,323.00",,-0.08%
2022-12-02,"1,324.00","1,324.00","1,324.00","1,324.00",,-1.05%
2022-12-01,"1,338.00","1,338.00","1,338.00","1,338.00",,-1.25%
2022-11-30,"1,355.00","1,355.00","1,355.00","1,355.00",,2.11%
2022-11-29,"1,327.00","1,327.00","1,327.00","1,327.00",,-1.48%
2022-11-28,"1,347.00","1,347.00","1,347.00","1,347.00",,1.74%
2022-11-25,"1,324.00","1,324.00","1,324.00","1,324.00",,6.60%
2022-11-24,"1,242.00","1,242.00","1,242.00","1,242.00",,4.90%
2022-11-23,"1,184.00","1,184.00","1,184.00","1,184.00",,3.05%
2022-11-22,"1,149.00","1,149.00","1,149.00","1,149.00",,-2.38%
2022-11-21,"1,177.00","1,177.00","1,177.00","1,177.00",,-1.01%
2022-11-18,"1,189.00","1,189.00","1,189.00","1,189.00",,-3.18%
2022-11-17,"1,228.00","1,228.00","1,228.00","1,228.00",,-4.66%
2022-11-16,"1,288.00","1,288.00","1,288.00","1,288.00",,-0.92%
2022-11-15,"1,300.00","1,300.00","1,300.00","1,300.00",,-1.89%
2022-11-14,"1,325.00","1,325.00","1,325.00","1,325.00",,-2.21%
2022-11-11,"1,355.00","1,355.00","1,355.00","1,355.00",,-2.52%
2022-11-10,"1,390.00","1,390.00","1,390.00","1,390.00",,-0.22%
2022-11-09,"1,393.00","1,393.00","1,393.00","1,393.00",,2.73%
2022-11-08,"1,356.00","1,356.00","1,356.00","1,356.00",,1.42%
2022-11-07,"1,337.00","1,337.00","1,337.00","1,337.00",,1.06%
2022-11-04,"1,323.00","1,323.00","1,323.00","1,323.00",,2.56%
2022-11-03,"1,290.00","1,290.00","1,290.00","1,290.00",,-2.35%
2022-11-02,"1,321.00","1,321.00","1,321.00","1,321.00",,-4.07%
2022-11-01,"1,377.00","1,377.00","1,377.00","1,377.00",,-5.88%
2022-10-31,"1,463.00","1,463.00","1,463.00","1,463.00",,-4.63%
2022-10-28,"1,534.00","1,534.00","1,534.00","1,534.00",,-4.84%
2022-10-27,"1,612.00","1,612.00","1,612.00","1,612.00",,-5.51%
2022-10-26,"1,706.00","1,706.00","1,706.00","1,706.00",,-2.79%
2022-10-25,"1,755.00","1,755.00","1,755.00","1,755.00",,-2.34%
2022-10-24,"1,797.00","1,797.00","1,797.00","1,797.00",,-1.21%
2022-10-21,"1,819.00","1,819.00","1,819.00","1,819.00",,-0.98%
2022-10-20,"1,837.00","1,837.00","1,837.00","1,837.00",,-1.82%
2022-10-19,"1,871.00","1,871.00","1,871.00","1,871.00",,-0.21%
2022-10-18,"1,875.00","1,875.00","1,875.00","1,875.00",,1.74%
2022-10-17,"1,843.00","1,843.00","1,843.00","1,843.00",,0.27%
2022-10-14,"1,838.00","1,838.00","1,838.00","1,838.00",,1.10%
2022-10-13,"1,818.00","1,818.00","1,818.00","1,818.00",,-2.94%
2022-10-12,"1,873.00","1,873.00","1,873.00","1,873.00",,-1.63%
2022-10-11,"1,904.00","1,904.00","1,904.00","1,904.00",,-2.06%
2022-10-10,"1,944.00","1,944.00","1,944.00","1,944.00",,-0.87%
2022-10-07,"1,961.00","1,961.00","1,961.00","1,961.00",,-1.56%
2022-10-06,"1,992.00","1,992.00","1,992.00","1,992.00",,-0.20%
2022-10-05,"1,996.00","1,996.00","1,996.00","1,996.00",,7.02%
2022-10-04,"1,865.00","1,865.00","1,865.00","1,865.00",,4.31%
2022-10-03,"1,788.00","1,788.00","1,788.00","1,788.00",,1.59%
2022-09-30,"1,760.00","1,760.00","1,760.00","1,760.00",,0.17%
2022-09-29,"1,757.00","1,757.00","1,757.00","1,757.00",,-2.33%
2022-09-28,"1,799.00","1,799.00","1,799.00","1,799.00",,-0.44%
2022-09-27,"1,807.00","1,807.00","1,807.00","1,807.00",,-0.33%
2022-09-26,"1,813.00","1,813.00","1,813.00","1,813.00",,-0.17%
2022-09-23,"1,816.00","1,816.00","1,816.00","1,816.00",,5.58%
2022-09-22,"1,720.00","1,720.00","1,720.00","1,720.00",,-1.49%
2022-09-21,"1,746.00","1,746.00","1,746.00","1,746.00",,0.98%
2022-09-20,"1,729.00","1,729.00","1,729.00","1,729.00",,11.33%
2022-09-16,"1,553.00","1,553.00","1,553.00","1,553.00",,-3.66%
2022-09-15,"1,612.00","1,612.00","1,612.00","1,612.00",,1.07%
2022-09-14,"1,595.00","1,595.00","1,595.00","1,595.00",,13.28%
2022-09-13,"1,408.00","1,408.00","1,408.00","1,408.00",,12.10%
2022-09-12,"1,256.00","1,256.00","1,256.00","1,256.00",,3.54%
2022-09-09,"1,213.00","1,213.00","1,213.00","1,213.00",,2.97%
2022-09-08,"1,178.00","1,178.00","1,178.00","1,178.00",,3.97%
2022-09-07,"1,133.00","1,133.00","1,133.00","1,133.00",,1.71%
2022-09-06,"1,114.00","1,114.00","1,114.00","1,114.00",,-1.68%
2022-09-05,"1,133.00","1,133.00","1,133.00","1,133.00",,4.33%
2022-09-02,"1,086.00","1,086.00","1,086.00","1,086.00",,8.38%
2022-09-01,"1,002.00","1,002.00","1,002.00","1,002.00",,3.83%
2022-08-31,965.00,965.00,965.00,965.00,,-5.11%
2022-08-30,"1,017.00","1,017.00","1,017.00","1,017.00",,-6.01%
2022-08-26,"1,082.00","1,082.00","1,082.00","1,082.00",,-3.65%
2022-08-25,"1,123.00","1,123.00","1,123.00","1,123.00",,-7.42%
2022-08-24,"1,213.00","1,213.00","1,213.00","1,213.00",,-4.56%
2022-08-23,"1,271.00","1,271.00","1,271.00","1,271.00",,0.08%
2022-08-22,"1,270.00","1,270.00","1,270.00","1,270.00",,-0.70%
2022-08-19,"1,279.00","1,279.00","1,279.00","1,279.00",,-3.11%
2022-08-18,"1,320.00","1,320.00","1,320.00","1,320.00",,-5.31%
2022-08-17,"1,394.00","1,394.00","1,394.00","1,394.00",,0.50%
2022-08-16,"1,387.00","1,387.00","1,387.00","1,387.00",,-1.21%
2022-08-15,"1,404.00","1,404.00","1,404.00","1,404.00",,-4.94%
2022-08-12,"1,477.00","1,477.00","1,477.00","1,477.00",,-5.08%
2022-08-11,"1,556.00","1,556.00","1,556.00","1,556.00",,-2.26%
2022-08-10,"1,592.00","1,592.00","1,592.00","1,592.00",,1.79%
2022-08-09,"1,564.00","1,564.00","1,564.00","1,564.00",,-0.13%
2022-08-08,"1,566.00","1,566.00","1,566.00","1,566.00",,0.38%
2022-08-05,"1,560.00","1,560.00","1,560.00","1,560.00",,-2.68%
2022-08-04,"1,603.00","1,603.00","1,603.00","1,603.00",,-7.39%
2022-08-03,"1,731.00","1,731.00","1,731.00","1,731.00",,-4.73%
2022-08-02,"1,817.00","1,817.00","1,817.00","1,817.00",,-2.94%
2022-08-01,"1,872.00","1,872.00","1,872.00","1,872.00",,-1.21%
2022-07-29,"1,895.00","1,895.00","1,895.00","1,895.00",,-2.57%
2022-07-28,"1,945.00","1,945.00","1,945.00","1,945.00",,-3.09%
2022-07-27,"2,007.00","2,007.00","2,007.00","2,007.00",,-2.62%
2022-07-26,"2,061.00","2,061.00","2,061.00","2,061.00",,-2.51%
2022-07-25,"2,114.00","2,114.00","2,114.00","2,114.00",,-1.49%
2022-07-22,"2,146.00","2,146.00","2,146.00","2,146.00",,1.32%
2022-07-21,"2,118.00","2,118.00","2,118.00","2,118.00",,0.24%
2022-07-20,"2,113.00","2,113.00","2,113.00","2,113.00",,-1.49%
2022-07-19,"2,145.00","2,145.00","2,145.00","2,145.00",,-0.79%
2022-07-18,"2,162.00","2,162.00","2,162.00","2,162.00",,0.56%
2022-07-15,"2,150.00","2,150.00","2,150.00","2,150.00",,6.97%
2022-07-14,"2,010.00","2,010.00","2,010.00","2,010.00",,0.40%
2022-07-13,"2,002.00","2,002.00","2,002.00","2,002.00",,-0.55%
2022-07-12,"2,013.00","2,013.00","2,013.00","2,013.00",,-3.27%
2022-07-11,"2,081.00","2,081.00","2,081.00","2,081.00",,0.68%
2022-07-08,"2,067.00","2,067.00","2,067.00","2,067.00",,-0.29%
2022-07-07,"2,073.00","2,073.00","2,073.00","2,073.00",,1.47%
2022-07-06,"2,043.00","2,043.00","2,043.00","2,043.00",,-2.62%
2022-07-05,"2,098.00","2,098.00","2,098.00","2,098.00",,-2.83%
2022-07-04,"2,159.00","2,159.00","2,159.00","2,159.00",,-2.48%
2022-07-01,"2,214.00","2,214.00","2,214.00","2,214.00",,-1.16%
2022-06-30,"2,240.00","2,240.00","2,240.00","2,240.00",,2.47%
2022-06-29,"2,186.00","2,186.00","2,186.00","2,186.00",,-0.82%
2022-06-28,"2,204.00","2,204.00","2,204.00","2,204.00",,-3.97%
2022-06-27,"2,295.00","2,295.00","2,295.00","2,295.00",,-1.54%
2022-06-24,"2,331.00","2,331.00","2,331.00","2,331.00",,-0.98%
2022-06-23,"2,354.00","2,354.00","2,354.00","2,354.00",,0.21%
2022-06-22,"2,349.00","2,349.00","2,349.00","2,349.00",,-5.43%
2022-06-21,"2,484.00","2,484.00","2,484.00","2,484.00",,-4.31%
2022-06-20,"2,596.00","2,596.00","2,596.00","2,596.00",,0.70%
2022-06-17,"2,578.00","2,578.00","2,578.00","2,578.00",,4.71%
2022-06-16,"2,462.00","2,462.00","2,462.00","2,462.00",,3.14%
2022-06-15,"2,387.00","2,387.00","2,387.00","2,387.00",,4.51%
2022-06-14,"2,284.00","2,284.00","2,284.00","2,284.00",,1.06%
2022-06-13,"2,260.00","2,260.00","2,260.00","2,260.00",,-2.59%
2022-06-10,"2,320.00","2,320.00","2,320.00","2,320.00",,-0.94%
2022-06-09,"2,342.00","2,342.00","2,342.00","2,342.00",,-2.82%
2022-06-08,"2,410.00","2,410.00","2,410.00","2,410.00",,-4.14%
2022-06-07,"2,514.00","2,514.00","2,514.00","2,514.00",,-1.80%
2022-06-06,"2,560.00","2,560.00","2,560.00","2,560.00",,-2.77%
2022-06-01,"2,633.00","2,633.00","2,633.00","2,633.00",,2.61%
2022-05-31,"2,566.00","2,566.00","2,566.00","2,566.00",,-0.19%
2022-05-30,"2,571.00","2,571.00","2,571.00","2,571.00",,-4.10%
2022-05-27,"2,681.00","2,681.00","2,681.00","2,681.00",,-8.59%
2022-05-26,"2,933.00","2,933.00","2,933.00","2,933.00",,-6.20%
2022-05-25,"3,127.00","3,127.00","3,127.00","3,127.00",,-3.87%
2022-05-24,"3,253.00","3,253.00","3,253.00","3,253.00",,-3.44%
2022-05-23,"3,369.00","3,369.00","3,369.00","3,369.00",,0.75%
2022-05-20,"3,344.00","3,344.00","3,344.00","3,344.00",,1.67%
2022-05-19,"3,289.00","3,289.00","3,289.00","3,289.00",,3.14%
2022-05-18,"3,189.00","3,189.00","3,189.00","3,189.00",,3.04%
2022-05-17,"3,095.00","3,095.00","3,095.00","3,095.00",,0.32%
2022-05-16,"3,085.00","3,085.00","3,085.00","3,085.00",,-0.61%
2022-05-13,"3,104.00","3,104.00","3,104.00","3,104.00",,-0.42%
2022-05-12,"3,117.00","3,117.00","3,117.00","3,117.00",,2.13%
2022-05-11,"3,052.00","3,052.00","3,052.00","3,052.00",,3.84%
2022-05-10,"2,939.00","2,939.00","2,939.00","2,939.00",,3.81%
2022-05-09,"2,831.00","2,831.00","2,831.00","2,831.00",,4.16%
2022-05-06,"2,718.00","2,718.00","2,718.00","2,718.00",,2.80%
2022-05-05,"2,644.00","2,644.00","2,644.00","2,644.00",,6.40%
2022-05-04,"2,485.00","2,485.00","2,485.00","2,485.00",,3.03%
2022-05-03,"2,412.00","2,412.00","2,412.00","2,412.00",,0.33%
2022-04-29,"2,404.00","2,404.00","2,404.00","2,404.00",,0.04%
2022-04-28,"2,403.00","2,403.00","2,403.00","2,403.00",,-0.91%
2022-04-27,"2,425.00","2,425.00","2,425.00","2,425.00",,0.87%
2022-04-26,"2,404.00","2,404.00","2,404.00","2,404.00",,2.04%
2022-04-25,"2,356.00","2,356.00","2,356.00","2,356.00",,2.12%
2022-04-22,"2,307.00","2,307.00","2,307.00","2,307.00",,3.04%
2022-04-21,"2,239.00","2,239.00","2,239.00","2,239.00",,4.53%
2022-04-20,"2,142.00","2,142.00","2,142.00","2,142.00",,1.28%
2022-04-19,"2,115.00","2,115.00","2,115.00","2,115.00",,-1.03%
2022-04-14,"2,137.00","2,137.00","2,137.00","2,137.00",,3.34%
2022-04-13,"2,068.00","2,068.00","2,068.00","2,068.00",,1.62%
2022-04-12,"2,035.00","2,035.00","2,035.00","2,035.00",,0.20%
2022-04-11,"2,031.00","2,031.00","2,031.00","2,031.00",,-1.17%
2022-04-08,"2,055.00","2,055.00","2,055.00","2,055.00",,-0.29%
2022-04-07,"2,061.00","2,061.00","2,061.00","2,061.00",,-3.15%
2022-04-06,"2,128.00","2,128.00","2,128.00","2,128.00",,-3.84%
2022-04-05,"2,213.00","2,213.00","2,213.00","2,213.00",,-4.07%
2022-04-04,"2,307.00","2,307.00","2,307.00","2,307.00",,-2.12%
2022-04-01,"2,357.00","2,357.00","2,357.00","2,357.00",,-0.04%
2022-03-31,"2,358.00","2,358.00","2,358.00","2,358.00",,-0.46%
2022-03-30,"2,369.00","2,369.00","2,369.00","2,369.00",,-1.99%
2022-03-29,"2,417.00","2,417.00","2,417.00","2,417.00",,-2.70%
2022-03-28,"2,484.00","2,484.00","2,484.00","2,484.00",,-2.36%
2022-03-25,"2,544.00","2,544.00","2,544.00","2,544.00",,-0.90%
2022-03-24,"2,567.00","2,567.00","2,567.00","2,567.00",,-0.31%
2022-03-23,"2,575.00","2,575.00","2,575.00","2,575.00",,1.14%
2022-03-22,"2,546.00","2,546.00","2,546.00","2,546.00",,-1.66%
2022-03-21,"2,589.00","2,589.00","2,589.00","2,589.00",,-0.61%
2022-03-18,"2,605.00","2,605.00","2,605.00","2,605.00",,0.66%
2022-03-17,"2,588.00","2,588.00","2,588.00","2,588.00",,-0.12%
2022-03-16,"2,591.00","2,591.00","2,591.00","2,591.00",,-3.64%
2022-03-15,"2,689.00","2,689.00","2,689.00","2,689.00",,-1.39%
2022-03-14,"2,727.00","2,727.00","2,727.00","2,727.00",,0.33%
2022-03-11,"2,718.00","2,718.00","2,718.00","2,718.00",,0.52%
2022-03-10,"2,704.00","2,704.00","2,704.00","2,704.00",,5.71%
2022-03-09,"2,558.00","2,558.00","2,558.00","2,558.00",,8.76%
2022-03-08,"2,352.00","2,352.00","2,352.00","2,352.00",,5.23%
2022-03-07,"2,235.00","2,235.00","2,235.00","2,235.00",,4.05%
2022-03-04,"2,148.00","2,148.00","2,148.00","2,148.00",,2.09%
2022-03-03,"2,104.00","2,104.00","2,104.00","2,104.00",,-1.54%
2022-03-02,"2,137.00","2,137.00","2,137.00","2,137.00",,3.29%
2022-03-01,"2,069.00","2,069.00","2,069.00","2,069.00",,1.42%
2022-02-28,"2,040.00","2,040.00","2,040.00","2,040.00",,-1.73%
2022-02-25,"2,076.00","2,076.00","2,076.00","2,076.00",,-5.08%
2022-02-24,"2,187.00","2,187.00","2,187.00","2,187.00",,-2.54%
2022-02-23,"2,244.00","2,244.00","2,244.00","2,244.00",,4.47%
2022-02-22,"2,148.00","2,148.00","2,148.00","2,148.00",,5.04%
2022-02-21,"2,045.00","2,045.00","2,045.00","2,045.00",,4.12%
2022-02-18,"1,964.00","1,964.00","1,964.00","1,964.00",,4.14%
