Date,Price,Open,High,Low,Vol.,Change %
2022-11-14,80.992,80.525,81.298,80.51,,0.60%
2022-11-11,80.505,80.565,80.997,80.483,,-0.17%
2022-11-10,80.64,81.444,81.93,80.631,,-0.88%
2022-11-09,81.355,81.34,81.628,81.21,,-0.03%
2022-11-08,81.38,81.832,82.034,81.241,,-0.55%
2022-11-07,81.832,82.075,82.324,81.809,,-0.18%
2022-11-04,81.982,82.691,82.74,81.971,,-0.91%
2022-11-03,82.738,82.894,82.997,82.694,,0.00%
2022-11-02,82.739,82.682,82.819,82.609,,0.10%
2022-11-01,82.66,82.817,82.826,82.494,,-0.14%
2022-10-31,82.78,82.386,82.877,82.316,,0.62%
2022-10-28,82.268,82.364,82.518,82.268,,-0.15%
2022-10-27,82.393,82.031,82.574,82.017,,0.57%
2022-10-26,81.929,82.445,82.539,81.961,,-0.72%
2022-10-25,82.523,82.755,82.859,82.413,,-0.29%
2022-10-24,82.762,82.603,82.884,82.572,,0.27%
2022-10-21,82.542,82.836,83.105,82.54,,-0.34%
2022-10-20,82.825,82.991,83.268,82.526,,-0.24%
2022-10-19,83.021,82.298,83.111,82.288,,0.88%
2022-10-18,82.298,82.161,82.406,82.005,,0.13%
2022-10-17,82.189,82.413,82.426,82.089,,-0.22%
2022-10-14,82.367,82.21,82.448,82.108,,0.21%
2022-10-13,82.192,82.19,82.685,82.107,,0.02%
2022-10-12,82.177,82.267,82.37,82.156,,-0.12%
2022-10-11,82.274,82.421,82.506,82.095,,-0.13%
2022-10-10,82.385,82.706,82.714,82.264,,-0.54%
2022-10-07,82.833,82.292,82.833,82.107,,0.91%
2022-10-06,82.088,81.52,82.316,81.476,,0.54%
2022-10-05,81.649,81.459,81.721,81.327,,0.21%
2022-10-04,81.479,81.495,81.685,81.284,,-0.04%
2022-10-03,81.509,81.532,81.928,81.498,,-0.02%
2022-09-30,81.522,81.498,81.725,81.151,,0.04%
2022-09-29,81.489,81.595,81.967,81.469,,0.07%
2022-09-28,81.431,81.875,82.02,81.345,,-0.36%
2022-09-27,81.727,81.374,81.782,81.282,,0.12%
2022-09-26,81.625,81.34,81.714,81.323,,0.46%
2022-09-23,81.255,81.049,81.286,80.77,,0.24%
2022-09-22,81.062,80.233,81.145,80.199,,1.41%
2022-09-21,79.936,79.765,80.076,79.75,,0.21%
2022-09-20,79.769,79.675,79.784,79.578,,0.07%
2022-09-19,79.713,79.716,79.831,79.574,,0.02%
2022-09-16,79.699,79.861,79.874,79.591,,-0.19%
2022-09-15,79.849,79.495,79.854,79.433,,0.49%
2022-09-14,79.459,79.595,79.625,79.37,,-0.18%
2022-09-13,79.602,79.393,79.632,79.01,,0.31%
2022-09-12,79.355,79.653,79.723,79.288,,-0.38%
2022-09-09,79.655,79.672,79.683,79.452,,-0.04%
2022-09-08,79.69,79.66,79.838,79.637,,0.05%
2022-09-07,79.65,79.908,79.974,79.595,,-0.31%
2022-09-06,79.895,79.804,79.916,79.736,,0.13%
2022-09-05,79.791,79.925,79.928,79.752,,0.09%
2022-09-02,79.722,79.71,79.914,79.604,,0.03%
2022-09-01,79.701,79.535,79.739,79.28,,0.24%
2022-08-31,79.511,79.707,79.717,79.416,,-0.22%
2022-08-30,79.683,79.968,79.985,79.417,,-0.36%
2022-08-29,79.971,79.989,80.135,79.892,,0.00%
2022-08-26,79.971,79.883,79.983,79.709,,0.11%
2022-08-25,79.88,79.811,80.006,79.749,,0.10%
2022-08-24,79.798,79.875,79.9,79.691,,-0.07%
2022-08-23,79.857,79.875,79.919,79.682,,0.00%
2022-08-22,79.855,79.905,79.93,79.769,,-0.09%
2022-08-19,79.925,79.776,79.943,79.697,,0.21%
2022-08-18,79.76,79.405,79.765,79.372,,0.50%
2022-08-17,79.36,79.167,79.514,79.155,,0.13%
2022-08-16,79.256,79.55,79.606,79.25,,-0.36%
2022-08-15,79.546,79.654,79.658,79.459,,-0.13%
2022-08-12,79.651,79.61,79.76,79.59,,0.08%
2022-08-11,79.585,79.066,79.695,79.066,,0.62%
2022-08-10,79.095,79.56,79.613,79.018,,-0.60%
2022-08-09,79.573,79.583,79.661,79.498,,-0.02%
2022-08-08,79.592,79.425,79.69,79.42,,0.29%
2022-08-05,79.365,79.16,79.494,78.918,,0.25%
2022-08-04,79.165,79.096,79.84,79.048,,0.06%
2022-08-03,79.118,78.627,79.244,78.574,,0.65%
2022-08-02,78.605,78.961,79.002,78.393,,-0.46%
2022-08-01,78.971,79.185,79.241,78.894,,-0.48%
2022-07-29,79.351,79.604,79.604,79.167,,-0.36%
2022-07-28,79.638,79.763,79.855,79.586,,-0.28%
2022-07-27,79.86,79.823,79.995,79.774,,0.00%
2022-07-26,79.862,79.736,79.884,79.692,,0.18%
2022-07-25,79.719,79.784,79.885,79.678,,-0.16%
2022-07-22,79.845,79.883,79.939,79.804,,-0.04%
2022-07-21,79.875,80.026,80.068,79.76,,-0.16%
2022-07-20,80.005,79.907,80.068,79.878,,0.18%
2022-07-19,79.865,79.989,80.072,79.857,,-0.19%
2022-07-18,80.015,79.817,80.02,79.703,,0.29%
2022-07-15,79.785,79.867,79.979,79.714,,-0.16%
2022-07-14,79.915,79.708,80.235,79.667,,0.29%
2022-07-13,79.68,79.49,79.871,79.475,,0.27%
2022-07-12,79.465,79.466,79.667,79.459,,0.04%
2022-07-11,79.435,79.255,79.585,79.255,,0.18%
2022-07-08,79.29,79.18,79.435,79.128,,0.15%
2022-07-07,79.175,79.048,79.261,78.885,,0.16%
2022-07-06,79.048,79.163,79.383,78.918,,-0.32%
2022-07-05,79.298,78.965,79.428,78.945,,0.45%
2022-07-04,78.939,78.978,79.062,78.859,,-0.02%
2022-07-01,78.956,78.97,79.136,78.805,,-0.01%
2022-06-30,78.965,78.915,79.095,78.866,,0.03%
2022-06-29,78.945,79.008,79.07,78.844,,-0.06%
2022-06-28,78.995,78.449,79.05,78.432,,0.71%
2022-06-27,78.44,78.268,78.571,78.193,,0.24%
2022-06-24,78.255,78.162,78.364,78.113,,0.14%
2022-06-23,78.145,78.22,78.386,78.129,,-0.04%
2022-06-22,78.18,78.135,78.395,78.106,,0.06%
2022-06-21,78.133,77.949,78.152,77.929,,0.26%
2022-06-20,77.927,78.004,78.037,77.856,,-0.03%
2022-06-17,77.952,78.005,78.113,77.944,,-0.03%
2022-06-16,77.977,78.037,78.109,77.911,,-0.25%
2022-06-15,78.171,78.013,78.229,77.971,,0.19%
2022-06-14,78.022,78.105,78.105,77.93,,-0.10%
2022-06-13,78.104,78.195,78.313,77.968,,-0.05%
2022-06-10,78.144,77.78,78.202,77.762,,0.42%
2022-06-09,77.815,77.721,77.881,77.686,,0.14%
2022-06-08,77.709,77.703,77.791,77.6,,0.06%
2022-06-07,77.664,77.795,77.842,77.627,,-0.19%
2022-06-06,77.814,77.69,77.854,77.564,,0.26%
2022-06-03,77.615,77.425,77.663,77.385,,0.28%
2022-06-02,77.399,77.556,77.654,77.383,,-0.21%
2022-06-01,77.56,77.646,77.66,77.442,,-0.05%
2022-05-31,77.598,77.553,77.746,77.541,,0.06%
2022-05-30,77.554,77.594,77.594,77.473,,-0.09%
2022-05-27,77.624,77.639,77.683,77.53,,-0.02%
2022-05-26,77.636,77.502,77.721,77.486,,0.14%
2022-05-25,77.531,77.479,77.641,77.442,,0.07%
2022-05-24,77.475,77.543,77.687,77.469,,-0.09%
2022-05-23,77.545,77.675,77.73,77.439,,-0.41%
2022-05-20,77.865,77.444,77.899,77.432,,0.58%
2022-05-19,77.415,77.815,77.82,77.387,,-0.51%
2022-05-18,77.81,77.463,77.81,77.46,,0.43%
2022-05-17,77.476,77.805,77.81,77.375,,-0.46%
2022-05-16,77.833,77.499,77.916,77.499,,0.46%
2022-05-13,77.48,77.44,77.562,77.253,,0.06%
2022-05-12,77.435,77.423,77.635,77.304,,0.01%
2022-05-11,77.425,77.268,77.509,77.145,,0.26%
2022-05-10,77.225,77.381,77.458,77.114,,-0.18%
2022-05-09,77.365,77.0,77.536,76.988,,0.50%
2022-05-06,76.979,76.518,77.078,76.512,,0.61%
2022-05-05,76.515,76.155,76.577,75.99,,0.30%
2022-05-04,76.283,76.453,76.589,76.19,,-0.24%
2022-05-03,76.47,76.49,76.693,76.449,,-0.02%
2022-05-02,76.485,76.505,76.533,76.334,,-0.07%
2022-04-29,76.535,76.618,76.694,76.271,,-0.18%
2022-04-28,76.67,76.54,76.732,76.419,,0.05%
2022-04-27,76.633,76.768,76.806,76.49,,-0.06%
2022-04-26,76.68,76.553,76.698,76.436,,-0.09%
2022-04-25,76.748,76.558,76.788,76.543,,0.36%
2022-04-22,76.475,76.296,76.546,76.195,,0.28%
2022-04-21,76.262,76.265,76.373,76.077,,-0.01%
2022-04-20,76.269,76.477,76.533,76.149,,-0.23%
2022-04-19,76.445,76.292,76.572,76.247,,0.21%
2022-04-18,76.284,76.313,76.435,76.205,,-0.06%
2022-04-15,76.332,76.309,76.349,76.278,,0.05%
2022-04-14,76.292,76.148,76.294,76.074,,0.22%
2022-04-13,76.122,76.15,76.28,76.023,,0.05%
2022-04-12,76.082,75.941,76.197,75.928,,0.32%
2022-04-11,75.836,75.962,76.09,75.784,,-0.16%
2022-04-08,75.96,75.93,76.065,75.703,,0.06%
2022-04-07,75.913,75.945,76.056,75.762,,-0.04%
2022-04-06,75.947,75.429,76.077,75.411,,0.64%
2022-04-05,75.465,75.44,75.56,75.266,,0.02%
2022-04-04,75.451,75.92,75.945,75.36,,-0.72%
2022-04-01,75.995,75.926,76.027,75.846,,0.09%
2022-03-31,75.928,75.828,75.968,75.643,,0.14%
2022-03-30,75.823,75.662,75.988,75.602,,0.21%
2022-03-29,75.666,75.981,76.164,75.566,,-0.56%
2022-03-28,76.09,76.325,76.385,76.04,,-0.26%
2022-03-25,76.285,76.246,76.309,76.125,,-0.03%
2022-03-24,76.305,76.53,76.53,76.189,,-0.29%
2022-03-23,76.53,76.121,76.53,75.977,,0.49%
2022-03-22,76.159,76.29,76.498,75.996,,-0.17%
2022-03-21,76.285,76.058,76.293,76.005,,0.29%
2022-03-18,76.065,76.079,76.214,76.007,,0.17%
2022-03-17,75.937,76.056,76.082,75.753,,-0.35%
2022-03-16,76.2,76.266,76.486,76.117,,-0.29%
2022-03-15,76.42,76.47,76.683,76.297,,-0.04%
2022-03-14,76.45,76.664,76.715,76.445,,-0.08%
2022-03-11,76.511,76.373,76.715,76.249,,0.26%
2022-03-10,76.31,76.256,76.505,76.056,,-0.10%
2022-03-09,76.383,76.915,77.004,76.318,,-0.68%
2022-03-08,76.905,76.984,77.187,76.715,,-0.09%
2022-03-07,76.975,76.675,77.173,76.658,,0.72%
2022-03-04,76.425,75.935,76.451,75.935,,0.60%
2022-03-03,75.971,75.653,76.02,75.602,,0.44%
2022-03-02,75.639,75.913,75.94,75.569,,-0.19%
2022-03-01,75.782,75.289,75.816,75.26,,0.35%
2022-02-28,75.521,75.76,75.79,75.282,,0.59%
2022-02-25,75.075,75.429,75.488,75.075,,-0.71%
2022-02-24,75.615,74.692,75.848,74.657,,1.31%
2022-02-23,74.64,74.625,74.73,74.532,,0.01%
2022-02-22,74.63,74.697,74.994,74.616,,0.14%
2022-02-21,74.524,74.583,74.741,74.343,,-0.22%
2022-02-18,74.687,75.075,75.105,74.48,,-0.56%
2022-02-17,75.105,74.993,75.238,74.953,,0.07%
2022-02-16,75.05,75.175,75.297,74.947,,-0.17%
2022-02-15,75.177,75.63,75.736,75.162,,-0.67%
2022-02-14,75.686,75.573,75.712,75.355,,0.45%
2022-02-11,75.348,75.315,75.506,75.171,,0.33%
2022-02-10,75.102,74.809,75.289,74.804,,0.39%
2022-02-09,74.808,74.719,74.873,74.63,,0.12%
2022-02-08,74.719,74.641,74.81,74.575,,0.09%
2022-02-07,74.655,74.699,74.783,74.605,,0.01%
2022-02-04,74.645,74.644,74.866,74.613,,0.00%
2022-02-03,74.644,74.863,74.948,74.623,,-0.24%
2022-02-02,74.823,74.751,75.023,74.672,,0.10%
2022-02-01,74.751,74.563,74.882,74.41,,0.26%
2022-01-31,74.556,75.033,75.074,74.556,,-0.65%
2022-01-28,75.046,75.22,75.234,74.874,,-0.22%
2022-01-27,75.209,75.123,75.328,75.054,,0.41%
2022-01-26,74.903,74.794,74.968,74.697,,0.15%
2022-01-25,74.788,74.645,74.83,74.56,,0.20%
2022-01-24,74.642,74.373,74.75,74.298,,0.31%
2022-01-21,74.409,74.473,74.578,74.276,,-0.08%
2022-01-20,74.468,74.414,74.533,74.292,,0.02%
2022-01-19,74.455,74.569,74.735,74.361,,-0.15%
2022-01-18,74.565,74.254,74.623,74.213,,0.42%
2022-01-17,74.255,74.187,74.365,74.125,,0.13%
2022-01-14,74.156,73.954,74.221,73.916,,0.25%
2022-01-13,73.973,73.783,73.999,73.783,,0.24%
2022-01-12,73.797,73.803,74.055,73.748,,-0.03%
2022-01-11,73.818,74.025,74.058,73.755,,-0.28%
2022-01-10,74.025,74.23,74.244,74.005,,-0.34%
2022-01-07,74.278,74.457,74.458,74.245,,-0.14%
2022-01-06,74.385,74.457,74.523,74.325,,0.13%
2022-01-05,74.285,74.545,74.623,74.253,,-0.33%
2022-01-04,74.53,74.385,74.712,74.375,,0.17%
2022-01-03,74.4,74.463,74.485,74.244,,-0.12%
2021-12-31,74.486,74.431,74.532,74.094,,0.10%
2021-12-30,74.415,74.503,74.66,74.29,,-0.21%
2021-12-29,74.57,74.765,74.86,74.567,,-0.19%
2021-12-28,74.715,74.954,75.0,74.592,,-0.35%
2021-12-27,74.98,75.024,75.179,74.945,,-0.03%
2021-12-24,75.004,75.04,75.203,74.973,,-0.04%
2021-12-23,75.035,75.495,75.496,75.035,,-0.56%
2021-12-22,75.46,75.683,75.683,75.431,,-0.32%
2021-12-21,75.705,75.793,75.804,75.394,,-0.03%
2021-12-20,75.73,76.036,76.183,75.73,,-0.37%
2021-12-17,76.013,76.19,76.286,75.943,,-0.22%
2021-12-16,76.184,76.179,76.32,76.063,,-0.22%
2021-12-15,76.355,76.099,76.419,76.025,,0.41%
2021-12-14,76.045,75.788,76.045,75.764,,0.36%
2021-12-13,75.77,75.685,75.811,75.57,,0.07%
2021-12-10,75.718,75.613,75.864,75.578,,0.16%
2021-12-09,75.599,75.394,75.689,75.381,,0.29%
2021-12-08,75.384,75.416,75.569,75.3,,-0.03%
2021-12-07,75.409,75.39,75.502,75.259,,0.02%
2021-12-06,75.395,75.198,75.477,75.183,,0.20%
2021-12-03,75.241,75.02,75.349,74.936,,0.34%
2021-12-02,74.989,75.016,75.088,74.891,,-0.04%
2021-12-01,75.021,75.08,75.08,74.789,,-0.11%
2021-11-30,75.1,75.05,75.202,74.847,,0.07%
2021-11-29,75.05,74.838,75.174,74.791,,-0.02%
2021-11-26,75.065,74.606,75.085,74.562,,0.76%
2021-11-25,74.502,74.625,74.625,74.447,,-0.16%
2021-11-24,74.622,74.426,74.622,74.31,,0.24%
2021-11-23,74.447,74.44,74.586,74.359,,0.00%
2021-11-22,74.445,74.345,74.516,74.286,,0.13%
2021-11-19,74.35,74.191,74.498,74.187,,0.25%
2021-11-18,74.165,74.316,74.34,74.014,,-0.12%
2021-11-17,74.255,74.457,74.546,74.211,,-0.27%
2021-11-16,74.457,74.438,74.535,74.284,,0.07%
2021-11-15,74.405,74.373,74.495,74.315,,0.08%
2021-11-12,74.347,74.342,74.545,74.287,,0.05%
2021-11-11,74.313,74.41,74.593,74.274,,-0.14%
2021-11-10,74.415,74.175,74.429,74.064,,0.32%
2021-11-09,74.175,73.925,74.175,73.834,,0.34%
2021-11-08,73.921,74.221,74.283,73.876,,-0.36%
2021-11-05,74.191,74.548,74.57,74.164,,-0.48%
2021-11-04,74.548,74.45,74.568,74.229,,0.13%
2021-11-03,74.452,74.7,74.745,74.394,,-0.33%
2021-11-02,74.695,74.837,74.91,74.57,,-0.19%
2021-11-01,74.837,74.96,75.045,74.794,,-0.13%
2021-10-29,74.935,74.788,75.034,74.74,,0.20%
2021-10-28,74.788,75.069,75.144,74.75,,-0.37%
2021-10-27,75.069,74.942,75.11,74.884,,0.17%
2021-10-26,74.942,75.022,75.174,74.862,,-0.11%
2021-10-25,75.022,74.96,75.187,74.887,,0.03%
2021-10-22,74.999,74.884,75.009,74.672,,0.15%
2021-10-21,74.889,74.825,74.929,74.689,,0.11%
2021-10-20,74.81,75.085,75.193,74.749,,-0.41%
2021-10-19,75.12,75.24,75.275,74.877,,-0.12%
2021-10-18,75.21,75.034,75.394,75.034,,0.24%
2021-10-15,75.03,74.99,75.074,74.881,,0.05%
2021-10-14,74.995,75.266,75.369,74.97,,-0.41%
2021-10-13,75.306,75.503,75.523,75.179,,-0.24%
2021-10-12,75.488,75.441,75.683,75.161,,0.11%
2021-10-11,75.403,75.125,75.544,75.053,,0.36%
2021-10-08,75.131,74.851,75.183,74.824,,0.41%
2021-10-07,74.825,74.768,74.935,74.699,,0.06%
2021-10-06,74.778,74.532,75.057,74.52,,0.29%
2021-10-05,74.565,74.572,74.673,74.409,,-0.03%
2021-10-04,74.588,74.145,74.598,74.12,,0.59%
2021-10-01,74.15,74.185,74.375,74.081,,-0.03%
2021-09-30,74.17,74.325,74.369,74.122,,-0.17%
2021-09-29,74.298,74.157,74.343,74.079,,0.13%
2021-09-28,74.2,73.8,74.254,73.729,,0.51%
2021-09-27,73.825,73.69,73.886,73.61,,0.01%
2021-09-24,73.821,73.844,73.877,73.615,,0.01%
2021-09-23,73.81,73.875,73.914,73.595,,-0.02%
2021-09-22,73.825,73.757,73.935,73.655,,0.11%
2021-09-21,73.745,73.65,73.765,73.556,,0.12%
2021-09-20,73.653,73.847,73.858,73.615,,0.01%
2021-09-17,73.645,73.542,73.661,73.413,,0.10%
2021-09-16,73.575,73.45,73.619,73.335,,0.18%
2021-09-15,73.445,73.648,73.74,73.421,,-0.27%
2021-09-14,73.647,73.536,73.731,73.527,,0.11%
2021-09-13,73.565,73.565,73.791,73.555,,0.06%
2021-09-10,73.524,73.557,73.578,73.382,,-0.03%
2021-09-09,73.546,73.733,73.873,73.485,,-0.34%
2021-09-08,73.796,73.396,73.867,73.389,,0.48%
2021-09-07,73.442,73.1,73.497,73.06,,0.50%
2021-09-06,73.078,73.02,73.128,72.987,,0.11%
2021-09-03,72.997,73.025,73.155,72.934,,-0.01%
2021-09-02,73.006,72.987,73.125,72.94,,0.01%
2021-09-01,72.996,72.992,73.16,72.914,,0.06%
2021-08-31,72.951,73.421,73.421,72.907,,-0.47%
2021-08-30,73.299,73.451,73.563,73.188,,-0.24%
2021-08-27,73.475,74.151,74.207,73.456,,-0.92%
2021-08-26,74.155,74.1,74.275,74.094,,0.05%
2021-08-25,74.12,74.145,74.305,74.12,,-0.02%
2021-08-24,74.137,74.107,74.232,74.087,,0.00%
2021-08-23,74.135,74.274,74.309,74.084,,-0.29%
2021-08-20,74.352,74.385,74.481,74.325,,-0.04%
2021-08-19,74.38,74.285,74.458,74.262,,0.12%
2021-08-18,74.29,74.338,74.355,74.227,,-0.11%
2021-08-17,74.375,74.145,74.394,74.133,,0.28%
2021-08-16,74.17,74.224,74.297,74.117,,-0.10%
2021-08-13,74.242,74.266,74.327,74.24,,-0.10%
2021-08-12,74.315,74.1,74.339,74.1,,0.07%
2021-08-11,74.263,74.425,74.495,74.202,,-0.23%
2021-08-10,74.435,74.453,74.507,74.334,,-0.07%
2021-08-09,74.488,74.262,74.502,74.197,,0.33%
2021-08-06,74.242,74.082,74.248,74.045,,0.19%
2021-08-05,74.101,74.175,74.29,74.086,,-0.10%
2021-08-04,74.176,74.218,74.262,74.081,,-0.10%
2021-08-03,74.252,74.334,74.383,74.203,,-0.14%
2021-08-02,74.356,74.368,74.434,74.316,,0.02%
2021-07-30,74.344,74.252,74.45,74.245,,0.13%
2021-07-29,74.248,74.382,74.431,74.218,,-0.34%
2021-07-28,74.5,74.546,74.55,74.309,,-0.01%
2021-07-27,74.504,74.275,74.545,74.275,,0.22%
2021-07-26,74.34,74.462,74.537,74.331,,-0.12%
2021-07-23,74.427,74.467,74.578,74.375,,-0.04%
2021-07-22,74.455,74.438,74.53,74.304,,-0.05%
2021-07-21,74.495,74.527,74.64,74.493,,-0.05%
2021-07-20,74.535,74.968,74.982,74.535,,-0.43%
2021-07-19,74.858,74.702,75.031,74.692,,0.33%
2021-07-16,74.61,74.55,74.668,74.499,,0.08%
2021-07-15,74.55,74.454,74.575,74.434,,0.11%
2021-07-14,74.47,74.672,74.675,74.459,,-0.17%
2021-07-13,74.6,74.537,74.681,74.398,,0.07%
2021-07-12,74.545,74.552,74.673,74.402,,0.08%
2021-07-09,74.487,74.772,74.787,74.47,,-0.34%
2021-07-08,74.74,74.76,74.87,74.652,,-0.08%
2021-07-07,74.8,74.771,74.816,74.568,,0.28%
2021-07-06,74.591,74.328,74.625,74.236,,0.37%
2021-07-05,74.318,74.553,74.57,74.262,,-0.27%
2021-07-02,74.518,74.561,74.885,74.504,,-0.06%
2021-07-01,74.565,74.374,74.64,74.333,,0.27%
2021-06-30,74.365,74.215,74.471,74.205,,0.09%
2021-06-29,74.3,74.292,74.348,74.2,,0.03%
2021-06-28,74.275,74.183,74.317,74.161,,0.07%
2021-06-25,74.22,74.188,74.256,74.114,,0.04%
2021-06-24,74.19,74.223,74.274,74.111,,0.05%
2021-06-23,74.15,74.345,74.398,74.054,,-0.26%
2021-06-22,74.34,74.112,74.415,74.043,,0.27%
2021-06-21,74.14,74.094,74.338,74.054,,0.03%
2021-06-18,74.12,74.19,74.283,73.805,,-0.09%
2021-06-17,74.187,73.596,74.248,73.565,,1.24%
2021-06-16,73.275,73.356,73.394,73.26,,-0.12%
2021-06-15,73.36,73.227,73.378,73.151,,0.24%
2021-06-14,73.185,73.282,73.307,73.099,,-0.08%
2021-06-11,73.245,73.028,73.265,72.889,,0.23%
2021-06-10,73.08,72.965,73.135,72.932,,0.13%
2021-06-09,72.985,72.945,73.02,72.881,,0.04%
2021-06-08,72.955,72.796,72.977,72.763,,0.20%
2021-06-07,72.812,72.92,72.939,72.741,,-0.08%
2021-06-04,72.87,73.032,73.133,72.819,,-0.24%
2021-06-03,73.045,73.038,73.185,72.833,,0.12%
2021-06-02,72.96,72.86,73.325,72.855,,0.13%
2021-06-01,72.865,72.508,72.963,72.483,,0.48%
2021-05-31,72.518,72.395,72.656,72.344,,0.15%
2021-05-28,72.41,72.69,72.69,72.315,,-0.41%
2021-05-27,72.71,72.704,72.796,72.501,,-0.02%
2021-05-26,72.725,72.805,72.805,72.627,,-0.10%
2021-05-25,72.795,72.867,72.886,72.745,,-0.05%
2021-05-24,72.835,72.885,72.981,72.822,,0.01%
2021-05-21,72.827,73.022,73.09,72.756,,-0.26%
2021-05-20,73.015,73.181,73.238,73.015,,-0.28%
2021-05-19,73.22,73.139,73.257,72.931,,0.23%
2021-05-18,73.055,73.219,73.271,72.956,,-0.38%
2021-05-17,73.335,73.305,73.335,73.15,,0.05%
2021-05-14,73.3,73.465,73.492,73.188,,-0.24%
2021-05-13,73.48,73.629,73.654,73.475,,-0.08%
2021-05-12,73.539,73.38,73.544,73.368,,0.22%
2021-05-11,73.375,73.5,73.546,73.281,,-0.12%
2021-05-10,73.46,73.302,73.49,73.273,,0.28%
2021-05-07,73.254,73.619,73.758,73.251,,-0.48%
2021-05-06,73.605,73.812,74.011,73.595,,-0.28%
2021-05-05,73.81,73.788,74.048,73.752,,0.05%
2021-05-04,73.77,73.868,73.977,73.765,,-0.07%
2021-05-03,73.82,74.279,74.333,73.82,,-0.32%
2021-04-30,74.055,74.155,74.222,73.945,,-0.06%
2021-04-29,74.1,74.22,74.292,73.953,,-0.53%
2021-04-28,74.493,74.625,74.63,74.288,,-0.13%
2021-04-27,74.59,74.79,74.839,74.505,,-0.22%
2021-04-26,74.757,74.75,74.917,74.669,,-0.23%
2021-04-23,74.93,75.123,75.126,74.755,,-0.25%
2021-04-22,75.12,75.427,75.435,74.845,,-0.42%
2021-04-21,75.439,75.356,75.57,75.301,,0.06%
2021-04-20,75.395,74.687,75.461,74.507,,0.71%
2021-04-19,74.86,74.575,75.055,74.567,,0.43%
2021-04-16,74.54,74.707,74.854,74.288,,-0.25%
2021-04-15,74.73,75.054,75.35,74.73,,-0.44%
2021-04-14,75.06,75.177,75.251,75.055,,-0.28%
2021-04-13,75.27,75.029,75.546,74.965,,0.37%
2021-04-12,74.99,74.986,75.2,74.733,,0.34%
2021-04-09,74.735,74.582,74.981,74.53,,0.21%
2021-04-08,74.577,74.46,74.923,74.184,,0.28%
2021-04-07,74.368,73.44,74.588,73.432,,1.19%
2021-04-06,73.491,73.26,73.502,73.207,,0.23%
2021-04-05,73.319,73.34,73.463,73.276,,-0.09%
2021-04-02,73.385,73.301,73.4,73.255,,0.07%
2021-04-01,73.332,73.169,73.453,73.155,,0.25%
2021-03-31,73.149,73.418,73.618,73.051,,-0.40%
2021-03-30,73.445,72.742,73.631,72.727,,0.95%
2021-03-29,72.755,72.526,72.768,72.481,,0.19%
2021-03-26,72.615,72.635,72.663,72.363,,-0.07%
2021-03-25,72.665,72.605,72.725,72.558,,0.10%
2021-03-24,72.595,72.57,72.726,72.503,,0.06%
2021-03-23,72.555,72.395,72.555,72.268,,0.24%
2021-03-22,72.38,72.469,72.528,72.306,,-0.05%
2021-03-19,72.413,72.673,72.732,72.413,,-0.39%
2021-03-18,72.7,72.362,72.724,72.32,,0.18%
2021-03-17,72.57,72.537,72.637,72.501,,0.08%
2021-03-16,72.515,72.525,72.643,72.365,,-0.03%
2021-03-15,72.535,72.685,72.786,72.381,,-0.21%
2021-03-12,72.69,72.683,72.871,72.625,,-0.01%
2021-03-11,72.7,72.749,72.801,72.583,,-0.04%
2021-03-10,72.73,72.803,73.107,72.729,,-0.06%
2021-03-09,72.776,73.321,73.386,72.776,,-0.80%
2021-03-08,73.36,73.21,73.417,72.928,,0.23%
2021-03-05,73.19,73.063,73.218,72.74,,0.62%
2021-03-04,72.739,72.882,73.109,72.598,,-0.28%
2021-03-03,72.94,73.26,73.292,72.688,,-0.44%
2021-03-02,73.26,73.38,73.532,73.26,,-0.20%
2021-03-01,73.405,73.585,73.783,73.167,,-0.72%
2021-02-26,73.937,72.975,74.06,72.946,,1.64%
2021-02-25,72.745,72.412,72.776,72.282,,0.49%
2021-02-24,72.39,72.382,72.471,72.263,,0.01%
2021-02-23,72.382,72.465,72.564,72.308,,-0.09%
2021-02-22,72.45,72.575,72.601,72.285,,-0.15%
2021-02-19,72.56,72.585,72.732,72.418,,-0.03%
2021-02-18,72.585,72.837,72.837,72.538,,-0.34%
2021-02-17,72.835,72.915,72.97,72.725,,-0.05%
2021-02-16,72.87,72.62,72.917,72.601,,0.34%
2021-02-15,72.624,72.613,72.7,72.513,,0.04%
2021-02-12,72.595,72.706,72.83,72.56,,-0.16%
2021-02-11,72.71,72.816,72.895,72.665,,-0.12%
2021-02-10,72.795,72.865,72.903,72.775,,-0.08%
2021-02-09,72.856,72.93,72.962,72.826,,-0.11%
2021-02-08,72.935,72.829,73.01,72.777,,0.16%
2021-02-05,72.815,72.986,73.042,72.775,,-0.19%
2021-02-04,72.955,72.823,73.003,72.823,,0.19%
2021-02-03,72.815,72.95,73.018,72.81,,-0.14%
2021-02-02,72.917,73.03,73.104,72.897,,-0.28%
2021-02-01,73.12,72.918,73.195,72.809,,0.29%
2021-01-29,72.907,72.93,73.038,72.814,,-0.05%
2021-01-28,72.944,73.022,73.186,72.893,,-0.17%
2021-01-27,73.07,72.92,73.101,72.785,,0.21%
2021-01-26,72.915,72.958,73.143,72.854,,-0.08%
2021-01-25,72.97,72.977,73.026,72.878,,-0.02%
2021-01-22,72.985,72.965,73.111,72.92,,0.02%
2021-01-21,72.97,72.916,73.061,72.894,,0.08%
2021-01-20,72.915,73.192,73.206,72.896,,-0.38%
